Pallas                                                                                                                                                          
20090401
20110510
integrated           200.00000           600.00000
 1
 Numb    
          30
         0         0         0         0          7.150          8.290          9.560         11.090         12.860         14.910         17.300         19.940         23.130         26.830         31.120         35.880         41.620         48.270         55.990         64.950         74.870         86.840        100.700        116.100        134.600        156.200        181.200        208.900        242.300        281.000        324.000        375.800        433.200        502.500          0.000
      2009         4         4         2      0.101E+02      0.226E-07      0.108E-12     0.000
      2009         4         4         3      0.100E+02      0.225E-07      0.108E-12     0.000
      2009         4         4         4      0.101E+02      0.228E-07      0.110E-12     0.000
      2009         4         4         5      0.108E+02      0.242E-07      0.116E-12     0.000
      2009         4         4         6      0.121E+02      0.282E-07      0.138E-12     0.000
      2009         4         4         7      0.152E+02      0.356E-07      0.174E-12     0.000
      2009         4         4         8      0.156E+02      0.370E-07      0.182E-12     0.000
      2009         4         4         9      0.164E+02      0.382E-07      0.186E-12     0.000
      2009         4         4        10      0.174E+02      0.401E-07      0.195E-12     0.000
      2009         4         4        11      0.182E+02      0.421E-07      0.204E-12     0.000
      2009         4         4        12      0.192E+02      0.439E-07      0.212E-12     0.000
      2009         4         4        13      0.191E+02      0.438E-07      0.211E-12     0.000
      2009         4         4        14      0.195E+02      0.456E-07      0.222E-12     0.000
      2009         4         4        15      0.220E+02      0.511E-07      0.247E-12     0.000
      2009         4         4        16      0.224E+02      0.531E-07      0.259E-12     0.000
      2009         4         4        17      0.213E+02      0.503E-07      0.245E-12     0.000
      2009         4         4        18      0.206E+02      0.493E-07      0.242E-12     0.000
      2009         4         4        19      0.198E+02      0.471E-07      0.231E-12     0.000
      2009         4         4        20      0.189E+02      0.437E-07      0.212E-12     0.000
      2009         4         4        21      0.168E+02      0.382E-07      0.184E-12     0.000
      2009         4         4        22      0.143E+02      0.324E-07      0.155E-12     0.000
      2009         4         4        23      0.130E+02      0.295E-07      0.141E-12     0.000
      2009         4         5         0      0.994E+01      0.225E-07      0.108E-12     0.000
      2009         4         5         1      0.932E+01      0.205E-07      0.968E-13     0.000
      2009         4         5         2      0.117E+02      0.265E-07      0.129E-12     0.000
      2009         4         5         3      0.193E+02      0.435E-07      0.210E-12     0.000
      2009         4         5         4      0.271E+02      0.617E-07      0.300E-12     0.000
      2009         4         5         5      0.280E+02      0.645E-07      0.315E-12     0.000
      2009         4         5         6      0.242E+02      0.556E-07      0.271E-12     0.000
      2009         4         5         7      0.219E+02      0.508E-07      0.249E-12     0.000
      2009         4         5         8      0.217E+02      0.505E-07      0.248E-12     0.000
